date,precipitation_mm,temperature_c,snow_depth_cm,place
2019-07-01,0.0,9.7,0.0,Helsinki
2019-07-02,1.1,16.5,0.0,Helsinki
2019-07-03,0.0,6.5,0.0,Helsinki
2019-07-04,7.0,12.2,0.0,Helsinki
2019-07-05,0.0,10.9,0.0,Helsinki
2019-07-06,0.0,11.0,0.0,Helsinki
2019-07-07,2.2,15.3,0.0,Helsinki
2019-07-08,0.0,9.2,0.0,Helsinki
2019-07-09,1.9,11.6,0.0,Helsinki
2019-07-10,0.0,10.4,0.0,Helsinki
2019-07-11,3.3,8.9,0.0,Helsinki
2019-07-12,5.2,8.5,0.0,Helsinki
2019-07-13,0.0,10.7,0.0,Helsinki
2019-07-14,0.0,8.8,0.0,Helsinki
2019-07-15,0.7,8.7,0.0,Helsinki
2019-07-16,3.0,6.9,0.0,Helsinki
2019-07-17,0.0,7.6,0.0,Helsinki
2019-07-18,1.0,10.2,0.0,Helsinki
2019-07-19,2.2,7.4,0.0,Helsinki
2019-07-20,0.0,9.9,0.0,Helsinki
2019-07-21,0.6,10.4,0.0,Helsinki
2019-07-22,1.5,9.6,0.0,Helsinki
2019-07-23,0.0,10.8,0.0,Helsinki
2019-07-24,0.3,10.1,0.0,Helsinki
2019-07-25,0.0,9.6,0.0,Helsinki
2019-07-26,0.0,6.5,0.0,Helsinki
2019-07-27,10.5,1.6,0.0,Helsinki
2019-07-28,1.7,3.4,0.0,Helsinki
2019-07-29,0.0,5.9,0.0,Helsinki
2019-07-30,2.4,7.2,0.0,Helsinki
2019-07-31,0.0,8.3,0.0,Helsinki
2019-08-01,5.7,3.9,0.0,Helsinki
2019-08-02,3.8,7.0,0.0,Helsinki
2019-08-03,0.0,5.1,0.0,Helsinki
2019-08-04,0.0,5.1,0.0,Helsinki
2019-08-05,0.0,5.9,0.0,Helsinki
2019-08-06,1.2,6.3,0.0,Helsinki
2019-08-07,2.7,2.1,0.0,Helsinki
2019-08-08,2.6,2.6,0.0,Helsinki
2019-08-09,2.8,7.6,0.0,Helsinki
2019-08-10,0.1,-1.6,0.0,Helsinki
2019-08-11,0.0,6.0,0.0,Helsinki
2019-08-12,0.0,0.8,0.0,Helsinki
2019-08-13,0.0,2.5,0.0,Helsinki
2019-08-14,0.0,4.0,0.0,Helsinki
2019-08-15,0.8,5.7,0.0,Helsinki
2019-08-16,0.5,0.4,0.0,Helsinki
2019-08-17,0.0,5.1,0.0,Helsinki
2019-08-18,0.7,-3.0,0.5,Helsinki
2019-08-19,1.6,-3.7,1.6,Helsinki
2019-08-20,1.0,-0.6,2.3,Helsinki
2019-08-21,0.2,-4.8,2.5,Helsinki
2019-08-22,0.0,-3.1,2.5,Helsinki
2019-08-23,2.5,-3.4,4.2,Helsinki
2019-08-24,0.2,-1.0,4.4,Helsinki
2019-08-25,0.0,-2.2,4.4,Helsinki
2019-08-26,0.0,-3.6,4.4,Helsinki
2019-08-27,0.9,-1.7,5.0,Helsinki
2019-08-28,3.2,-4.4,7.2,Helsinki
2019-08-29,1.7,0.2,7.2,Helsinki
2019-08-30,0.0,-4.4,7.2,Helsinki
2019-08-31,1.2,-1.3,8.0,Helsinki
2019-09-01,3.9,-4.7,10.8,Helsinki
2019-09-02,0.1,-4.4,10.8,Helsinki
2019-09-03,2.2,-14.0,12.4,Helsinki
2019-09-04,0.0,-8.0,12.4,Helsinki
2019-09-05,2.1,-6.5,13.9,Helsinki
2019-09-06,0.0,-8.8,13.9,Helsinki
2019-09-07,0.0,-6.8,13.9,Helsinki
2019-09-08,2.2,-12.3,15.4,Helsinki
2019-09-09,0.0,-10.3,15.4,Helsinki
2019-09-10,0.0,-12.7,15.4,Helsinki
2019-09-11,0.0,-9.6,15.4,Helsinki
2019-09-12,2.2,-7.9,16.9,Helsinki
2019-09-13,1.8,-6.6,18.2,Helsinki
2019-09-14,3.3,-7.2,20.5,Helsinki
2019-09-15,2.8,-9.1,22.4,Helsinki
2019-09-16,3.4,-10.8,24.8,Helsinki
2019-09-17,6.4,-15.5,29.3,Helsinki
2019-09-18,2.1,-7.5,30.0,Helsinki
2019-09-19,1.3,-11.0,30.0,Helsinki
2019-09-20,0.0,-12.6,30.0,Helsinki
2019-09-21,2.9,-13.2,30.0,Helsinki
2019-09-22,0.7,-10.8,30.0,Helsinki
2019-09-23,0.0,-17.5,30.0,Helsinki
2019-09-24,0.0,-15.9,30.0,Helsinki
2019-09-25,0.0,-20.9,30.0,Helsinki
2019-09-26,0.2,-18.7,30.0,Helsinki
2019-09-27,0.0,-11.5,30.0,Helsinki
2019-09-28,0.0,-16.2,30.0,Helsinki
2019-09-29,2.2,-19.1,30.0,Helsinki
2019-09-30,7.4,-17.3,30.0,Helsinki
2019-10-01,1.1,-15.3,30.0,Helsinki
2019-10-02,0.0,-17.8,30.0,Helsinki
2019-10-03,4.7,-16.5,30.0,Helsinki
2019-10-04,0.0,-22.1,30.0,Helsinki
2019-10-05,2.0,-16.6,30.0,Helsinki
2019-10-06,0.0,-15.3,30.0,Helsinki
2019-10-07,0.0,-23.7,30.0,Helsinki
2019-10-08,2.7,-18.9,30.0,Helsinki
2019-10-09,0.5,-18.8,30.0,Helsinki
2019-10-10,0.0,-20.3,30.0,Helsinki
2019-10-11,0.0,-21.4,30.0,Helsinki
2019-10-12,0.3,-25.3,30.0,Helsinki
2019-10-13,0.9,-23.2,30.0,Helsinki
2019-10-14,0.0,-22.6,30.0,Helsinki
2019-10-15,6.1,-17.0,30.0,Helsinki
2019-10-16,0.0,-26.6,30.0,Helsinki
2019-10-17,2.9,-21.0,30.0,Helsinki
2019-10-18,0.0,-22.9,30.0,Helsinki
2019-10-19,0.0,-29.3,30.0,Helsinki
2019-10-20,1.6,-23.2,30.0,Helsinki
2019-10-21,0.0,-26.1,30.0,Helsinki
2019-10-22,12.8,-22.6,30.0,Helsinki
2019-10-23,0.0,-26.3,30.0,Helsinki
2019-10-24,0.4,-23.9,30.0,Helsinki
2019-10-25,1.6,-29.4,30.0,Helsinki
2019-10-26,0.0,-26.5,30.0,Helsinki
2019-10-27,3.0,-26.7,30.0,Helsinki
2019-10-28,0.4,-29.4,30.0,Helsinki
2019-10-29,3.0,-28.6,30.0,Helsinki
2019-10-30,6.6,-29.3,30.0,Helsinki
2019-10-31,0.4,-26.1,30.0,Helsinki
2019-11-01,0.0,-29.5,30.0,Helsinki
2019-11-02,0.0,-29.2,30.0,Helsinki
2019-11-03,0.0,-26.8,30.0,Helsinki
2019-11-04,0.1,-28.5,30.0,Helsinki
2019-11-05,7.6,-29.7,30.0,Helsinki
2019-11-06,2.6,-32.7,30.0,Helsinki
2019-11-07,0.0,-30.8,30.0,Helsinki
2019-11-08,1.3,-29.6,30.0,Helsinki
2019-11-09,0.0,-26.8,30.0,Helsinki
2019-11-10,5.1,-37.2,30.0,Helsinki
2019-11-11,0.7,-32.6,30.0,Helsinki
2019-11-12,0.0,-33.3,30.0,Helsinki
2019-11-13,0.0,-34.1,30.0,Helsinki
2019-11-14,0.0,-36.7,30.0,Helsinki
2019-11-15,0.0,-30.3,30.0,Helsinki
2019-11-16,5.6,-31.0,30.0,Helsinki
2019-11-17,0.0,-31.4,30.0,Helsinki
2019-11-18,6.6,-33.8,30.0,Helsinki
2019-11-19,3.1,-34.7,30.0,Helsinki
2019-11-20,0.0,-36.0,30.0,Helsinki
2019-11-21,0.0,-32.7,30.0,Helsinki
2019-11-22,3.1,-36.1,30.0,Helsinki
2019-11-23,1.2,-32.4,30.0,Helsinki
2019-11-24,2.7,-36.9,30.0,Helsinki
2019-11-25,0.0,-30.6,30.0,Helsinki
2019-11-26,1.8,-34.8,30.0,Helsinki
2019-11-27,0.0,-35.8,30.0,Helsinki
2019-11-28,1.2,-36.1,30.0,Helsinki
2019-11-29,3.4,-32.0,30.0,Helsinki
2019-11-30,0.0,-34.0,30.0,Helsinki
2019-12-01,0.0,-30.1,30.0,Helsinki
2019-12-02,0.4,-32.6,30.0,Helsinki
2019-12-03,2.0,-37.5,30.0,Helsinki
2019-12-04,0.2,-35.7,30.0,Helsinki
2019-12-05,1.6,-35.2,30.0,Helsinki
2019-12-06,0.0,-35.1,30.0,Helsinki
2019-12-07,0.9,-32.3,30.0,Helsinki
2019-12-08,3.0,-36.6,30.0,Helsinki
2019-12-09,0.0,-37.9,30.0,Helsinki
2019-12-10,0.0,-34.3,30.0,Helsinki
2019-12-11,1.2,-34.6,30.0,Helsinki
2019-12-12,0.0,-37.4,30.0,Helsinki
2019-12-13,3.2,-40.5,30.0,Helsinki
2019-12-14,0.6,-31.0,30.0,Helsinki
2019-12-15,0.1,-32.5,30.0,Helsinki
2019-12-16,0.5,-38.1,30.0,Helsinki
2019-12-17,0.0,-36.3,30.0,Helsinki
2019-12-18,1.7,-36.1,30.0,Helsinki
2019-12-19,5.1,-34.4,30.0,Helsinki
2019-12-20,0.0,-36.6,30.0,Helsinki
2019-12-21,0.0,-36.9,30.0,Helsinki
2019-12-22,0.8,-36.2,30.0,Helsinki
2019-12-23,0.6,-38.1,30.0,Helsinki
2019-12-24,0.4,-33.4,30.0,Helsinki
2019-12-25,0.0,-34.2,30.0,Helsinki
2019-12-26,0.0,-38.1,30.0,Helsinki
2019-12-27,0.0,-34.7,30.0,Helsinki
2019-12-28,0.0,-37.1,30.0,Helsinki
2019-12-29,0.0,-35.0,30.0,Helsinki
2019-12-30,0.0,-40.3,30.0,Helsinki
2019-12-31,2.2,-35.8,30.0,Helsinki
2020-01-01,0.0,-32.3,30.0,Helsinki
2020-01-02,0.0,-38.1,30.0,Helsinki
2020-01-03,0.7,-36.3,30.0,Helsinki
2020-01-04,8.6,-32.1,30.0,Helsinki
2020-01-05,0.9,-30.9,30.0,Helsinki
2020-01-06,0.0,-33.2,30.0,Helsinki
2020-01-07,1.4,-31.1,30.0,Helsinki
2020-01-08,0.0,-31.9,30.0,Helsinki
2020-01-09,0.6,-39.0,30.0,Helsinki
2020-01-10,0.9,-33.1,30.0,Helsinki
2020-01-11,0.4,-33.8,30.0,Helsinki
2020-01-12,0.0,-36.8,30.0,Helsinki
2020-01-13,0.0,-38.4,30.0,Helsinki
2020-01-14,0.4,-31.9,30.0,Helsinki
2020-01-15,0.5,-34.0,30.0,Helsinki
2020-01-16,0.0,-33.2,30.0,Helsinki
2020-01-17,1.9,-31.8,30.0,Helsinki
2020-01-18,0.0,-28.9,30.0,Helsinki
2020-01-19,0.0,-34.6,30.0,Helsinki
2020-01-20,0.2,-33.7,30.0,Helsinki
2020-01-21,1.0,-33.4,30.0,Helsinki
2020-01-22,2.1,-34.0,30.0,Helsinki
2020-01-23,0.0,-27.5,30.0,Helsinki
2020-01-24,0.6,-29.4,30.0,Helsinki
2020-01-25,1.1,-30.0,30.0,Helsinki
2020-01-26,1.5,-30.0,30.0,Helsinki
2020-01-27,0.0,-31.4,30.0,Helsinki
2020-01-28,0.0,-36.7,30.0,Helsinki
2020-01-29,1.8,-25.3,30.0,Helsinki
2020-01-30,0.0,-31.1,30.0,Helsinki
2020-01-31,0.0,-27.9,30.0,Helsinki
2020-02-01,0.0,-27.3,30.0,Helsinki
2020-02-02,2.0,-29.9,30.0,Helsinki
2020-02-03,0.7,-23.9,30.0,Helsinki
2020-02-04,1.6,-26.2,30.0,Helsinki
2020-02-05,0.0,-30.4,30.0,Helsinki
2020-02-06,0.1,-26.0,30.0,Helsinki
2020-02-07,0.0,-25.0,30.0,Helsinki
2020-02-08,0.0,-27.7,30.0,Helsinki
2020-02-09,0.0,-25.7,30.0,Helsinki
2020-02-10,0.0,-27.5,30.0,Helsinki
2020-02-11,0.4,-27.9,30.0,Helsinki
2020-02-12,0.0,-26.0,30.0,Helsinki
2020-02-13,0.0,-25.7,30.0,Helsinki
2020-02-14,1.2,-26.3,30.0,Helsinki
2020-02-15,0.7,-30.6,30.0,Helsinki
2020-02-16,3.3,-21.1,30.0,Helsinki
2020-02-17,1.9,-21.4,30.0,Helsinki
2020-02-18,1.5,-26.4,30.0,Helsinki
2020-02-19,0.0,-24.7,30.0,Helsinki
2020-02-20,2.6,-26.0,30.0,Helsinki
2020-02-21,3.9,-27.1,30.0,Helsinki
2020-02-22,0.1,-25.4,30.0,Helsinki
2020-02-23,2.0,-22.2,30.0,Helsinki
2020-02-24,0.0,-21.1,30.0,Helsinki
2020-02-25,0.4,-24.1,30.0,Helsinki
2020-02-26,0.0,-22.0,30.0,Helsinki
2020-02-27,0.4,-20.2,30.0,Helsinki
2020-02-28,0.0,-22.1,30.0,Helsinki
2020-02-29,0.0,-18.9,30.0,Helsinki
2020-03-01,0.0,-22.1,30.0,Helsinki
2020-03-02,0.0,-14.3,30.0,Helsinki
2020-03-03,0.9,-20.5,30.0,Helsinki
2020-03-04,1.7,-19.4,30.0,Helsinki
2020-03-05,0.0,-20.8,30.0,Helsinki
2020-03-06,0.0,-22.9,30.0,Helsinki
2020-03-07,0.0,-16.4,30.0,Helsinki
2020-03-08,0.9,-20.0,30.0,Helsinki
2020-03-09,0.0,-16.0,30.0,Helsinki
2020-03-10,1.6,-17.6,30.0,Helsinki
2020-03-11,1.2,-12.7,30.0,Helsinki
2020-03-12,0.2,-15.4,30.0,Helsinki
2020-03-13,0.3,-18.8,30.0,Helsinki
2020-03-14,0.0,-14.2,30.0,Helsinki
2020-03-15,3.0,-7.8,30.0,Helsinki
2020-03-16,1.7,-14.2,30.0,Helsinki
2020-03-17,0.0,-14.5,30.0,Helsinki
2020-03-18,1.6,-11.3,30.0,Helsinki
2020-03-19,0.0,-13.9,30.0,Helsinki
2020-03-20,0.2,-11.8,30.0,Helsinki
2020-03-21,1.0,-11.1,30.0,Helsinki
2020-03-22,0.6,-13.7,30.0,Helsinki
2020-03-23,0.7,-8.6,30.0,Helsinki
2020-03-24,0.2,-7.5,30.0,Helsinki
2020-03-25,0.5,-11.8,30.0,Helsinki
2020-03-26,0.0,-7.6,30.0,Helsinki
2020-03-27,0.0,-6.9,30.0,Helsinki
2020-03-28,0.0,-8.7,30.0,Helsinki
2020-03-29,0.0,-4.5,30.0,Helsinki
2020-03-30,0.6,-3.7,30.0,Helsinki
2020-03-31,0.0,-8.8,30.0,Helsinki
2020-04-01,0.7,-5.8,30.0,Helsinki
2020-04-02,0.7,-5.3,30.0,Helsinki
2020-04-03,0.3,-4.0,30.0,Helsinki
2020-04-04,2.4,-4.4,30.0,Helsinki
2020-04-05,0.6,-3.0,30.0,Helsinki
2020-04-06,0.1,-4.1,30.0,Helsinki
2020-04-07,2.3,1.3,30.0,Helsinki
2020-04-08,0.0,-4.1,30.0,Helsinki
2020-04-09,0.1,-6.0,30.0,Helsinki
2020-04-10,0.0,-1.2,30.0,Helsinki
2020-04-11,4.7,-3.7,30.0,Helsinki
2020-04-12,2.6,-3.8,30.0,Helsinki
2020-04-13,0.0,-2.2,30.0,Helsinki
2020-04-14,0.1,-0.8,30.0,Helsinki
2020-04-15,0.0,-3.0,30.0,Helsinki
2020-04-16,5.8,0.8,30.0,Helsinki
2020-04-17,0.0,-1.8,30.0,Helsinki
2020-04-18,0.8,1.7,30.0,Helsinki
2020-04-19,1.8,0.2,30.0,Helsinki
2020-04-20,0.0,1.4,30.0,Helsinki
2020-04-21,0.0,-2.1,30.0,Helsinki
2020-04-22,0.0,-2.8,30.0,Helsinki
2020-04-23,0.5,2.7,26.3,Helsinki
2020-04-24,1.5,6.9,2.0,Helsinki
2020-04-25,0.9,0.4,2.0,Helsinki
2020-04-26,0.0,7.1,0.0,Helsinki
2020-04-27,0.9,4.0,0.0,Helsinki
2020-04-28,3.3,2.0,0.0,Helsinki
2020-04-29,0.6,2.7,0.0,Helsinki
2020-04-30,1.6,5.0,0.0,Helsinki
2020-05-01,0.0,8.0,0.0,Helsinki
2020-05-02,0.6,5.7,0.0,Helsinki
2020-05-03,1.8,4.7,0.0,Helsinki
2020-05-04,0.2,6.0,0.0,Helsinki
2020-05-05,3.0,2.8,0.0,Helsinki
2020-05-06,2.7,4.0,0.0,Helsinki
2020-05-07,0.4,6.7,0.0,Helsinki
2020-05-08,0.0,6.7,0.0,Helsinki
2020-05-09,0.2,6.4,0.0,Helsinki
2020-05-10,3.6,7.2,0.0,Helsinki
2020-05-11,1.1,6.5,0.0,Helsinki
2020-05-12,0.0,4.4,0.0,Helsinki
2020-05-13,1.1,5.2,0.0,Helsinki
2020-05-14,0.0,9.3,0.0,Helsinki
2020-05-15,1.0,12.1,0.0,Helsinki
2020-05-16,0.0,9.3,0.0,Helsinki
2020-05-17,0.5,6.2,0.0,Helsinki
2020-05-18,0.1,11.2,0.0,Helsinki
2020-05-19,0.0,9.0,0.0,Helsinki
2020-05-20,0.0,10.9,0.0,Helsinki
2020-05-21,0.0,9.5,0.0,Helsinki
2020-05-22,0.0,12.1,0.0,Helsinki
2020-05-23,0.1,11.6,0.0,Helsinki
2020-05-24,0.0,6.6,0.0,Helsinki
2020-05-25,0.0,12.1,0.0,Helsinki
2020-05-26,1.0,10.4,0.0,Helsinki
2020-05-27,0.7,10.0,0.0,Helsinki
2020-05-28,2.1,12.1,0.0,Helsinki
2020-05-29,1.0,11.8,0.0,Helsinki
2020-05-30,0.0,9.3,0.0,Helsinki
2020-05-31,0.0,12.0,0.0,Helsinki
2020-06-01,1.1,7.3,0.0,Helsinki
2020-06-02,0.2,13.3,0.0,Helsinki
2020-06-03,0.0,12.3,0.0,Helsinki
2020-06-04,0.0,12.6,0.0,Helsinki
2020-06-05,0.3,10.3,0.0,Helsinki
2020-06-06,0.1,19.3,0.0,Helsinki
2020-06-07,1.0,14.3,0.0,Helsinki
2020-06-08,0.0,11.2,0.0,Helsinki
2020-06-09,0.5,13.2,0.0,Helsinki
2020-06-10,0.0,13.2,0.0,Helsinki
2020-06-11,0.4,12.9,0.0,Helsinki
2020-06-12,2.1,3.7,0.0,Helsinki
2020-06-13,0.0,12.7,0.0,Helsinki
2020-06-14,0.0,14.6,0.0,Helsinki
2020-06-15,2.6,10.8,0.0,Helsinki
2020-06-16,0.0,8.2,0.0,Helsinki
2020-06-17,1.2,10.7,0.0,Helsinki
2020-06-18,0.0,12.3,0.0,Helsinki
2020-06-19,4.6,16.5,0.0,Helsinki
2020-06-20,0.3,12.6,0.0,Helsinki
2020-06-21,1.4,10.6,0.0,Helsinki
2020-06-22,1.4,14.7,0.0,Helsinki
2020-06-23,0.9,11.2,0.0,Helsinki
2020-06-24,0.0,8.5,0.0,Helsinki
2020-06-25,0.0,10.0,0.0,Helsinki
2020-06-26,3.9,13.4,0.0,Helsinki
2020-06-27,0.6,9.7,0.0,Helsinki
2020-06-28,0.0,14.2,0.0,Helsinki
2020-06-29,0.0,16.2,0.0,Helsinki
2020-06-30,0.0,15.1,0.0,Helsinki
2020-07-01,0.0,10.2,0.0,Helsinki
2020-07-02,0.8,8.3,0.0,Helsinki
2020-07-03,0.8,5.7,0.0,Helsinki
2020-07-04,0.0,10.1,0.0,Helsinki
2020-07-05,0.0,5.8,0.0,Helsinki
2020-07-06,0.0,11.8,0.0,Helsinki
2020-07-07,0.0,14.6,0.0,Helsinki
2020-07-08,2.2,11.5,0.0,Helsinki
2020-07-09,0.0,9.2,0.0,Helsinki
2020-07-10,0.8,13.5,0.0,Helsinki
2020-07-11,0.2,8.7,0.0,Helsinki
2020-07-12,3.1,9.1,0.0,Helsinki
2020-07-13,0.0,9.4,0.0,Helsinki
2020-07-14,0.0,7.5,0.0,Helsinki
2020-07-15,6.6,9.3,0.0,Helsinki
2020-07-16,0.7,11.9,0.0,Helsinki
2020-07-17,0.1,9.1,0.0,Helsinki
2020-07-18,0.2,5.4,0.0,Helsinki
2020-07-19,0.0,9.0,0.0,Helsinki
2020-07-20,0.0,9.5,0.0,Helsinki
2020-07-21,0.0,7.3,0.0,Helsinki
2020-07-22,0.0,7.6,0.0,Helsinki
2020-07-23,3.4,10.7,0.0,Helsinki
2020-07-24,0.0,6.7,0.0,Helsinki
2020-07-25,0.3,8.0,0.0,Helsinki
2020-07-26,0.2,7.5,0.0,Helsinki
2020-07-27,0.2,2.7,0.0,Helsinki
2020-07-28,1.5,3.5,0.0,Helsinki
2020-07-29,0.6,5.8,0.0,Helsinki
2020-07-30,0.0,7.5,0.0,Helsinki
2020-07-31,0.0,9.8,0.0,Helsinki
2020-08-01,0.0,1.3,0.0,Helsinki
2020-08-02,0.8,1.3,0.0,Helsinki
2020-08-03,8.8,4.5,0.0,Helsinki
2020-08-04,0.0,5.9,0.0,Helsinki
2020-08-05,2.4,1.7,0.0,Helsinki
2020-08-06,0.0,4.6,0.0,Helsinki
2020-08-07,0.0,5.6,0.0,Helsinki
2020-08-08,0.0,5.1,0.0,Helsinki
2020-08-09,0.0,8.4,0.0,Helsinki
2020-08-10,0.1,0.9,0.0,Helsinki
2020-08-11,3.1,-3.8,2.2,Helsinki
2020-08-12,3.8,0.0,2.2,Helsinki
2020-08-13,0.2,3.9,0.0,Helsinki
2020-08-14,0.1,3.9,0.0,Helsinki
2020-08-15,1.7,-3.4,1.2,Helsinki
2020-08-16,3.1,4.1,0.0,Helsinki
2020-08-17,1.3,-4.0,0.9,Helsinki
2020-08-18,4.4,-1.2,3.9,Helsinki
2020-08-19,0.0,0.6,3.9,Helsinki
2020-08-20,0.4,-2.1,4.3,Helsinki
2020-08-21,0.0,-0.2,4.3,Helsinki
2020-08-22,0.0,-2.9,4.3,Helsinki
2020-08-23,0.5,-1.8,4.6,Helsinki
2020-08-24,4.1,-5.9,7.5,Helsinki
2020-08-25,0.0,0.9,7.5,Helsinki
2020-08-26,2.7,-3.8,9.4,Helsinki
2020-08-27,3.6,-4.6,11.9,Helsinki
2020-08-28,0.0,-2.9,11.9,Helsinki
2020-08-29,0.0,-7.9,11.9,Helsinki
2020-08-30,0.0,-5.4,11.9,Helsinki
2020-08-31,2.8,-8.4,13.9,Helsinki
2020-09-01,2.5,-7.7,15.6,Helsinki
2020-09-02,0.0,-6.4,15.6,Helsinki
2020-09-03,0.2,-5.4,15.8,Helsinki
2020-09-04,0.9,-8.3,16.4,Helsinki
2020-09-05,0.0,-8.2,16.4,Helsinki
2020-09-06,5.1,-6.0,20.0,Helsinki
2020-09-07,0.0,-8.9,20.0,Helsinki
2020-09-08,4.4,-10.5,23.1,Helsinki
2020-09-09,2.2,-8.0,24.6,Helsinki
2020-09-10,0.0,-9.4,24.6,Helsinki
2020-09-11,0.2,-10.2,24.8,Helsinki
2020-09-12,0.0,-7.4,24.8,Helsinki
2020-09-13,0.0,-11.8,24.8,Helsinki
2020-09-14,0.0,-9.5,24.8,Helsinki
2020-09-15,3.5,-17.1,27.2,Helsinki
2020-09-16,0.0,-12.8,27.2,Helsinki
2020-09-17,0.0,-12.3,27.2,Helsinki
2020-09-18,2.1,-13.2,28.7,Helsinki
2020-09-19,5.2,-15.1,30.0,Helsinki
2020-09-20,0.0,-17.5,30.0,Helsinki
2020-09-21,5.3,-15.6,30.0,Helsinki
2020-09-22,0.0,-15.8,30.0,Helsinki
2020-09-23,9.3,-14.4,30.0,Helsinki
2020-09-24,0.7,-12.8,30.0,Helsinki
2020-09-25,0.0,-18.5,30.0,Helsinki
2020-09-26,2.5,-15.4,30.0,Helsinki
2020-09-27,4.2,-18.1,30.0,Helsinki
2020-09-28,1.0,-15.3,30.0,Helsinki
2020-09-29,0.0,-14.9,30.0,Helsinki
2020-09-30,6.3,-16.1,30.0,Helsinki
2020-10-01,1.9,-16.9,30.0,Helsinki
2020-10-02,0.0,-24.2,30.0,Helsinki
2020-10-03,0.0,-20.3,30.0,Helsinki
2020-10-04,0.0,-17.2,30.0,Helsinki
2020-10-05,3.0,-15.3,30.0,Helsinki
2020-10-06,0.0,-18.0,30.0,Helsinki
2020-10-07,0.0,-19.1,30.0,Helsinki
2020-10-08,0.5,-20.8,30.0,Helsinki
2020-10-09,1.4,-22.5,30.0,Helsinki
2020-10-10,3.7,-18.0,30.0,Helsinki
2020-10-11,0.9,-20.8,30.0,Helsinki
2020-10-12,0.0,-23.0,30.0,Helsinki
2020-10-13,0.2,-22.1,30.0,Helsinki
2020-10-14,3.1,-22.6,30.0,Helsinki
2020-10-15,0.3,-22.6,30.0,Helsinki
2020-10-16,3.0,-22.1,30.0,Helsinki
2020-10-17,0.3,-27.4,30.0,Helsinki
2020-10-18,0.3,-27.7,30.0,Helsinki
2020-10-19,0.0,-22.1,30.0,Helsinki
2020-10-20,0.9,-27.3,30.0,Helsinki
2020-10-21,0.0,-26.3,30.0,Helsinki
2020-10-22,0.8,-25.1,30.0,Helsinki
2020-10-23,0.0,-26.4,30.0,Helsinki
2020-10-24,1.6,-26.4,30.0,Helsinki
2020-10-25,0.0,-28.6,30.0,Helsinki
2020-10-26,2.3,-23.2,30.0,Helsinki
2020-10-27,3.1,-26.0,30.0,Helsinki
2020-10-28,0.0,-28.0,30.0,Helsinki
2020-10-29,0.0,-22.2,30.0,Helsinki
2020-10-30,3.4,-30.2,30.0,Helsinki
2020-10-31,1.4,-27.7,30.0,Helsinki
2020-11-01,0.0,-28.8,30.0,Helsinki
2020-11-02,0.8,-28.6,30.0,Helsinki
2020-11-03,7.3,-29.1,30.0,Helsinki
2020-11-04,1.1,-23.2,30.0,Helsinki
2020-11-05,2.7,-29.4,30.0,Helsinki
2020-11-06,0.6,-29.5,30.0,Helsinki
2020-11-07,1.3,-33.1,30.0,Helsinki
2020-11-08,5.3,-32.2,30.0,Helsinki
2020-11-09,0.1,-30.2,30.0,Helsinki
2020-11-10,0.0,-32.4,30.0,Helsinki
2020-11-11,0.0,-30.2,30.0,Helsinki
2020-11-12,0.0,-32.6,30.0,Helsinki
2020-11-13,1.2,-34.0,30.0,Helsinki
2020-11-14,0.0,-36.8,30.0,Helsinki
2020-11-15,0.5,-29.5,30.0,Helsinki
2020-11-16,1.7,-33.8,30.0,Helsinki
2020-11-17,0.0,-33.7,30.0,Helsinki
2020-11-18,0.2,-31.2,30.0,Helsinki
2020-11-19,2.1,-35.1,30.0,Helsinki
2020-11-20,0.0,-29.6,30.0,Helsinki
2020-11-21,0.0,-32.8,30.0,Helsinki
2020-11-22,0.0,-31.1,30.0,Helsinki
2020-11-23,1.3,-31.9,30.0,Helsinki
2020-11-24,0.0,-32.4,30.0,Helsinki
2020-11-25,4.4,-35.7,30.0,Helsinki
2020-11-26,0.0,-37.3,30.0,Helsinki
2020-11-27,0.0,-32.4,30.0,Helsinki
2020-11-28,1.2,-38.8,30.0,Helsinki
2020-11-29,0.0,-38.3,30.0,Helsinki
2020-11-30,4.2,-35.8,30.0,Helsinki
2020-12-01,0.0,-36.0,30.0,Helsinki
2020-12-02,1.5,-38.5,30.0,Helsinki
2020-12-03,1.3,-35.9,30.0,Helsinki
2020-12-04,0.2,-35.8,30.0,Helsinki
2020-12-05,5.6,-36.6,30.0,Helsinki
2020-12-06,0.6,-35.3,30.0,Helsinki
2020-12-07,2.2,-41.6,30.0,Helsinki
2020-12-08,2.6,-33.6,30.0,Helsinki
2020-12-09,0.0,-31.4,30.0,Helsinki
2020-12-10,0.0,-36.4,30.0,Helsinki
2020-12-11,0.8,-35.7,30.0,Helsinki
2020-12-12,2.9,-36.7,30.0,Helsinki
2020-12-13,0.0,-34.7,30.0,Helsinki
2020-12-14,0.5,-33.9,30.0,Helsinki
2020-12-15,1.2,-38.8,30.0,Helsinki
2020-12-16,2.7,-37.2,30.0,Helsinki
2020-12-17,1.5,-38.2,30.0,Helsinki
2020-12-18,0.4,-32.5,30.0,Helsinki
2020-12-19,2.5,-36.0,30.0,Helsinki
2020-12-20,0.0,-36.7,30.0,Helsinki
2020-12-21,0.0,-34.2,30.0,Helsinki
2020-12-22,2.7,-36.8,30.0,Helsinki
2020-12-23,0.0,-37.4,30.0,Helsinki
2020-12-24,0.0,-39.6,30.0,Helsinki
